Date,ETH_price,ETH_volume
4/2/2017,48.37846728,86493796.36
4/3/2017,43.57923996,107658222.9
4/4/2017,41.79779505,94009509.91
4/5/2017,45.59029505,77394936.34
4/6/2017,42.97852521,83596063.25
4/7/2017,42.40137666,45710556.43
4/8/2017,44.50128439,47830509.43
4/9/2017,44.19076107,23843828.24
4/10/2017,43.90534129,30011146.71
4/11/2017,43.85889484,24362779.83
4/12/2017,46.19788349,64060330.39
4/13/2017,49.75033757,105834573.1
4/14/2017,47.56205172,57312861.71
4/15/2017,49.12279341,44031479.43
4/16/2017,48.70871928,18940687.57
4/17/2017,48.34641781,29334200.22
4/18/2017,50.75917082,46490458.15
4/19/2017,48.15949632,49801919.05
4/20/2017,50.06525365,51865276.23
4/21/2017,48.80173571,29790338.03
4/22/2017,49.07987065,25473890.08
4/23/2017,50.60871348,29345869.99
4/24/2017,51.09741864,41775081.58
4/25/2017,50.97375547,29265025.37
4/26/2017,54.87817857,90529456.77
4/27/2017,63.95735376,186806133.1
4/28/2017,73.01096292,270510184.7
4/29/2017,70.45153825,126594019.3
4/30/2017,79.80255394,173218958.2
5/1/2017,76.8461778,290126273
5/2/2017,77.34604387,138794895.5
5/3/2017,80.92949158,115183975.1
5/4/2017,94.1122652,269928948.8
5/5/2017,91.16038714,233798440.2
5/6/2017,96.42767965,95042529.83
5/7/2017,89.73967948,109489063.9
5/8/2017,87.94812005,166178760.5
5/9/2017,87.50244391,258922158.3
5/10/2017,88.41058887,109313275.9
5/11/2017,88.45664874,94641972.77
5/12/2017,88.18109149,90420897.82
5/13/2017,89.13893168,59897616.44
5/14/2017,90.05504056,48280690.88
5/15/2017,90.5041316,118176219
5/16/2017,87.09148558,96955301.32
5/17/2017,88.21316751,116563051.5
5/18/2017,96.62584623,148398962.7
5/19/2017,122.162783,380753404.3
5/20/2017,123.0282031,211606741
5/21/2017,148.6573205,362117265.2
5/22/2017,153.9900638,733476989
5/23/2017,171.0800283,314107904.8
5/24/2017,190.4258132,465231566.9
5/25/2017,176.8178151,455310601.9
5/26/2017,162.9444864,320845434.5
5/27/2017,159.0552476,524489553.9
5/28/2017,172.3406699,275566686.9
5/29/2017,196.0785933,317142762.9
5/30/2017,230.7983714,820279582.2
5/31/2017,231.3721267,649753307.3
6/1/2017,221.8280712,438784642.5
6/2/2017,224.3167055,226780300.7
6/3/2017,225.3975944,199543169.9
6/4/2017,247.4275411,405540899.4
6/5/2017,248.9301252,233840017.3
6/6/2017,266.1397081,421823672.8
6/7/2017,256.2189234,231988781.9
6/8/2017,260.3415097,181079369.6
6/9/2017,280.333548,268066730
6/10/2017,337.7921755,801852630.5
6/11/2017,341.0796489,636143278.2
6/12/2017,398.4307851,1421483466
6/13/2017,389.9448222,735420495.2
6/14/2017,347.7813577,564686366.7
6/15/2017,346.3690699,1019438927
6/16/2017,358.2845169,404203523.1
6/17/2017,372.357011,299739757.6
6/18/2017,359.4387121,315402069.4
6/19/2017,362.0442891,255793325.4
6/20/2017,358.0532311,517663237.3
6/21/2017,327.8909357,719062539.4
6/22/2017,326.959814,373363641.6
6/23/2017,331.9138051,217363813.3
6/24/2017,310.0546284,216259454.1
6/25/2017,288.0470263,492617160.3
6/26/2017,258.9194627,892409899.1
6/27/2017,280.8130147,739337521.9
6/28/2017,317.2936775,735209015.3
6/29/2017,300.1821526,467820573.9
6/30/2017,284.6910833,359285362.5
7/1/2017,262.4780734,364629592
7/2/2017,286.133607,352969409.7
7/3/2017,278.5971953,244798911.4
7/4/2017,269.7366306,239212708.1
7/5/2017,265.9369455,269182917.9
7/6/2017,267.4697236,182999371.3
7/7/2017,241.4766205,257098223.2
7/8/2017,246.214971,237052454.1
7/9/2017,238.7543185,126590931.4
7/10/2017,210.5281973,411832452.5
7/11/2017,194.3349365,628400853.3
7/12/2017,222.1388562,480090644.4
7/13/2017,206.4132504,311100836.3
7/14/2017,197.9694524,282809497
7/15/2017,171.7774409,245487302.9
7/16/2017,156.4689916,594995539.9
7/17/2017,188.3527773,527360935.2
7/18/2017,228.50328,979531260
7/19/2017,199.5905155,769335320.3
7/20/2017,223.4613484,731711069.5
7/21/2017,217.086474,390393974.2
7/22/2017,231.1435289,229970082.8
7/23/2017,226.7185993,204467773.7
7/24/2017,224.9134071,144284203.8
7/25/2017,206.8105048,358021108.6
7/26/2017,200.3285558,291270680.6
7/27/2017,203.1893218,155763232.7
7/28/2017,192.5856839,312701503.7
7/29/2017,205.5111192,420378363.7
7/30/2017,197.1989635,278403491.5
7/31/2017,203.2871963,256040954.7
8/1/2017,227.0805671,794803694.2
8/2/2017,219.0579293,310747315.8
8/3/2017,224.8679566,229219665.9
8/4/2017,221.6749595,203505640.3
8/5/2017,253.1556661,615120367.3
8/6/2017,263.2220862,640103600.5
8/7/2017,268.496629,435385633.8
8/8/2017,295.1470983,678573131.4
8/9/2017,297.0696048,1197172634
8/10/2017,296.7767241,448574816.6
8/11/2017,306.8264332,411643039.5
8/12/2017,308.6255313,485474525.2
8/13/2017,297.1598027,689079789.8
8/14/2017,296.3972895,384478726.8
8/15/2017,288.4507672,526951176.2
8/16/2017,300.0393294,640592817
8/17/2017,300.5703438,641280744.8
8/18/2017,296.1146354,590470398.8
8/19/2017,296.6220895,553702157.3
8/20/2017,295.1715773,342822961.9
8/21/2017,322.2012201,1743909693
8/22/2017,312.1744706,898344262.6
8/23/2017,316.7889202,466474643.5
8/24/2017,321.7852984,397752658.9
8/25/2017,329.025281,451950699.1
8/26/2017,329.8657826,333839327.8
8/27/2017,343.3413371,370052132
8/28/2017,344.2011314,519874393.4
8/29/2017,366.8095899,767166476.1
8/30/2017,378.9063307,852991842.2
8/31/2017,382.9344508,414360266
9/1/2017,386.343057,505643412.8
9/2/2017,346.3987755,958653961.8
9/3/2017,349.9292404,671189521.6
9/4/2017,299.7173319,1278523027
9/5/2017,318.9728041,1099567125
9/6/2017,333.20633,672471698.8
9/7/2017,329.4156625,431394249.7
9/8/2017,304.4751083,660392679.7
9/9/2017,299.6944445,315515992.4
9/10/2017,292.7796568,456818455.1
9/11/2017,296.4753988,363007787.8
9/12/2017,290.586532,583871859.8
9/13/2017,277.3336579,721738885.8
9/14/2017,214.3117136,929861557.1
9/15/2017,246.9218573,1617179859
9/16/2017,244.8056118,586258300.9
9/17/2017,249.666546,336444511.2
9/18/2017,287.9610957,935880977.9
9/19/2017,280.4456323,518505103.9
9/20/2017,279.4176492,322301352
9/21/2017,257.4650745,470196974.1
9/22/2017,263.4697737,343728639.3
9/23/2017,283.222159,365565238.5
9/24/2017,280.6810447,473679365.8
9/25/2017,288.0857009,367147869.5
9/26/2017,283.9294531,240690671.3
9/27/2017,302.1518454,394839374.3
9/28/2017,294.313838,344032408.7
9/29/2017,288.1145969,401420308.3
9/30/2017,297.2689356,234494285.9
10/1/2017,299.674889,208656622.1
10/2/2017,295.8400297,228753338.8
10/3/2017,292.2107207,213674545.2
10/4/2017,293.0357028,167895948.3
10/5/2017,293.7193461,166289551.9
10/6/2017,307.7089806,223872523.8
10/7/2017,309.5982491,259031771.5
10/8/2017,307.0581369,195574551.4
10/9/2017,295.9010451,422803467.1
10/10/2017,299.9170114,262661724
10/11/2017,303.2474665,179994094.5
10/12/2017,302.0199977,389123581.4
10/13/2017,337.9526134,1062936137
10/14/2017,335.3382448,384671082.4
10/15/2017,335.391355,513925811.8
10/16/2017,331.9672147,536987705.6
10/17/2017,317.8982125,368660410
10/18/2017,314.4565542,459286354.3
10/19/2017,308.4746839,251750069.6
10/20/2017,302.3564969,270984513
10/21/2017,300.693846,291385148.3
10/22/2017,295.4882479,227830530.5
10/23/2017,289.4140251,357572834.9
10/24/2017,298.7557343,522634263.3
10/25/2017,298.4839668,224745395.6
10/26/2017,295.7078546,175211825.2
10/27/2017,297.9291297,165062612.8
10/28/2017,296.4649529,178675171.4
10/29/2017,303.7411304,400151389.5
10/30/2017,306.2494615,245646777.5
10/31/2017,303.542117,275058601.9
11/1/2017,292.3305387,343876003.9
11/2/2017,287.0696687,727168619.8
11/3/2017,305.8432727,493531953.8
11/4/2017,299.9549104,317726072.1
11/5/2017,297.5173231,250477635.8
11/6/2017,301.3707946,472946830.3
11/7/2017,295.2351134,415882643.8
11/8/2017,308.9339866,755752328.1
11/9/2017,322.3295205,691815366.2
11/10/2017,301.3549334,650505791.3
11/11/2017,316.258342,618676053.6
11/12/2017,314.1661277,1172943695
11/13/2017,315.3439564,783366133.9
11/14/2017,338.9376274,507718197.4
11/15/2017,334.2869325,518053273.6
11/16/2017,330.0213156,540577805.5
11/17/2017,333.351255,408873409.2
11/18/2017,348.7472155,437969175.2
11/19/2017,353.4357296,892315491.4
11/20/2017,365.786816,511630930.9
11/21/2017,361.0558226,667087478.4
11/22/2017,379.4090573,502690893.8
11/23/2017,412.5576115,1357607759
11/24/2017,475.002015,1710984792
11/25/2017,467.44639,1062451149
11/26/2017,468.9980994,848847109.5
11/27/2017,484.3626242,982703878
11/28/2017,474.1828947,640921145.7
11/29/2017,428.3454433,1864835258
11/30/2017,454.1609815,1302713009
12/1/2017,469.8634796,731926955.7
12/2/2017,469.8570505,571377802.8
12/3/2017,461.8804819,513723192.5
12/4/2017,472.2527355,559902818.6
12/5/2017,467.016663,590010796.4
12/6/2017,448.3282222,5911434.142
12/7/2017,451.8255819,968306459.9
12/8/2017,467.8816626,1578944198
12/9/2017,482.0355189,1109058209
12/10/2017,446.6910581,900203443.3
12/11/2017,509.0008762,1035160071
12/12/2017,661.8413323,3691983512
12/13/2017,709.8831936,2717113880
12/14/2017,704.6218437,2551109083
12/15/2017,693.0970641,1942292720
12/16/2017,702.2446128,1323743951
12/17/2017,728.7004712,1297439773
12/18/2017,798.115404,2104028876
12/19/2017,829.9892018,2383800980
12/20/2017,813.4036023,2174389927
12/21/2017,812.8851591,1886649146
12/22/2017,669.2764923,2635463382
12/23/2017,715.7190683,1292257944
12/24/2017,686.2083089,1224218822
12/25/2017,733.9025459,1242520658
12/26/2017,774.1101981,1046697072
12/27/2017,764.967062,910830156.6
12/28/2017,736.840047,1012380621
12/29/2017,755.3436413,1172554374
12/30/2017,736.9091915,1306193222
12/31/2017,774.6962555,1127368142
1/1/2018,776.0803304,1101627636
1/2/2018,876.8902588,2720973272
1/3/2018,963.0557507,2308657206
1/4/2018,978.4161042,2756635496
1/5/2018,1004.894972,2894788529
1/6/2018,1052.02336,1824841953
1/7/2018,1137.654919,2286423001
1/8/2018,1184.92393,4813539670
1/9/2018,1361.439668,4248463430
1/10/2018,1345.587602,5901388488
1/11/2018,1181.65141,3701485303
1/12/2018,1315.618758,2569674474
1/13/2018,1448.180086,3149029708
1/14/2018,1410.000215,2771837301
1/15/2018,1329.671397,2438212397
1/16/2018,1068.600411,5197858118
1/17/2018,1022.365213,5505023203
1/18/2018,1036.072313,3220457431
1/19/2018,1046.898597,2067139498
1/20/2018,1172.917206,1927757663
1/21/2018,1053.633202,1834167990
1/22/2018,1000.387133,2128266202
1/23/2018,991.6653206,2162095341
1/24/2018,1056.879233,1871168506
1/25/2018,1059.315496,2098100041
1/26/2018,1048.798906,2126139932
1/27/2018,1095.782514,1592501816
1/28/2018,1237.324176,3105991887
1/29/2018,1169.634257,2005499365
1/30/2018,1161.908643,2006770996
1/31/2018,1058.096053,2570454740
2/1/2018,1106.138172,2148302757
2/2/2018,1021.269379,3414246408
2/3/2018,914.6388425,4640850229
2/4/2018,941.8032295,1878004124
2/5/2018,834.8891703,1882681774
2/6/2018,684.3133397,2941430689
2/7/2018,785.7389155,5021975964
2/8/2018,751.8878894,2635662719
2/9/2018,807.8227505,2256661883
2/10/2018,871.3268829,1609823406
2/11/2018,854.3498784,1811750053
2/12/2018,817.2905244,1606757571
2/13/2018,862.7487726,1342080235
2/14/2018,833.7791837,1215799276
2/15/2018,915.076543,1659598861
2/16/2018,928.2935214,1674187630
2/17/2018,934.6767105,1274489448
2/18/2018,964.2765079,1331103327
2/19/2018,915.0920469,1443742229
2/20/2018,928.2902425,1113969169
2/21/2018,902.9690554,1376504168
2/22/2018,809.1296597,1249190217
2/23/2018,812.4468626,1255677307
2/24/2018,864.6697536,1553348120
2/25/2018,828.723399,1133793474
2/26/2018,842.6280248,971919367.5
2/27/2018,863.6502752,1273600055
2/28/2018,869.2632438,1185779363
3/1/2018,846.3652118,1088578649
3/2/2018,855.6787797,1046744162
3/3/2018,850.4429896,1065182064
3/4/2018,844.2552535,968839520.3
3/5/2018,843.7565763,921438207.1
3/6/2018,840.1509955,996644678.1
3/7/2018,808.4491332,1163651037
3/8/2018,752.5931712,1517892303
3/9/2018,699.1898985,1253573582
3/10/2018,710.8916533,1559125766
3/11/2018,684.9343401,1019304766
3/12/2018,713.19533,1044019470
3/13/2018,695.314203,1041451579
3/14/2018,684.6415844,914239003.2
3/15/2018,608.3931488,1222860954
3/16/2018,612.4435397,1314501765
3/17/2018,607.8794875,939394446.6
3/18/2018,560.1094331,922526847.9
3/19/2018,538.6905901,2515158737
3/20/2018,555.0775482,1668238270
3/21/2018,554.209826,1363997499
3/22/2018,561.1465342,1242490235
3/23/2018,537.7059724,1029637021
3/24/2018,538.1090292,1024506178
3/25/2018,519.4855998,722258331.1
3/26/2018,519.3780446,654302263.8
3/27/2018,487.5396121,1130010306
3/28/2018,449.0522525,1205007525
3/29/2018,443.949101,899161524.3
3/30/2018,385.3270957,1501135896
3/31/2018,395.3262633,1552652585
4/1/2018,395.796381,970454263.2
4/2/2018,379.1235134,928418706.6
4/3/2018,384.8259823,725811930.9
4/4/2018,415.716234,938277656
4/5/2018,380.2819596,888566484.5
4/6/2018,384.4644854,767721856.1
4/7/2018,369.9138977,590720199.9
4/8/2018,383.4463609,549082514.9
4/9/2018,396.9817555,565597670.6
4/10/2018,398.773355,1095742137
4/11/2018,412.6893456,687260482.5
4/12/2018,427.384946,816313720.2
4/13/2018,488.6054893,1871680189
4/14/2018,488.9921813,1771917383
4/15/2018,495.1129136,960941082.5
4/16/2018,525.5274445,1113471502
4/17/2018,507.1103131,952394918.7
4/18/2018,498.4670076,834810907.6
4/19/2018,517.3740432,827471474.5
4/20/2018,566.3920839,1223410366
4/21/2018,590.2719225,1477100076
4/22/2018,600.2596768,1412079787
4/23/2018,617.2024079,1226887274
4/24/2018,636.3671639,1175262574
4/25/2018,705.0276448,2013232706
4/26/2018,613.7267253,2772144667
4/27/2018,657.0577935,1616604527
4/28/2018,641.9936056,1327872538
4/29/2018,672.5969368,1170961463
4/30/2018,680.1204954,1180427165
5/1/2018,662.7327358,1271088004
5/2/2018,665.2257861,1342793449
5/3/2018,676.5525639,1153897333
5/4/2018,781.4257805,1005515084
5/5/2018,777.907647,1967182624
5/6/2018,807.0673292,1617671981
5/7/2018,785.8927435,1742487117
5/8/2018,748.8131414,2808727749
5/9/2018,744.3248257,1562833108
5/10/2018,743.6398157,1517875906
5/11/2018,717.4128744,1329169268
5/12/2018,675.2917525,1867453051
5/13/2018,683.1702676,1574237121
5/14/2018,726.8719105,1358354340
5/15/2018,727.8026816,1747256249
5/16/2018,703.1556815,1318045202
5/17/2018,702.4531187,1283393782
5/18/2018,665.6275313,1148132529
5/19/2018,686.2132687,1140013811
5/20/2018,685.846754,955540974.6
5/21/2018,703.8146666,964430376
5/22/2018,688.9132212,914750523.9
5/23/2018,641.1003511,1134342773
5/24/2018,581.2411881,1636502158
5/25/2018,597.8487719,1578836654
5/26/2018,582.2793863,1130488778
5/27/2018,580.4834598,793211715.5
5/28/2018,565.9260648,936703218.9
5/29/2018,511.6158804,1349222686
5/30/2018,561.7406615,1304128811
5/31/2018,555.349151,1076970537
6/1/2018,571.7271135,1016848280
6/2/2018,573.8335505,988913896.7
6/3/2018,583.1316392,917573393.7
6/4/2018,609.2946747,960786811.9
6/5/2018,586.575976,998788030.5
6/6/2018,600.678279,981693246.8
6/7/2018,598.2160985,883508366.8
6/8/2018,595.1261407,987621968.4
6/9/2018,590.4981452,774931924.1
6/10/2018,581.1212497,704024660.5
6/11/2018,522.9980387,1323637043
6/12/2018,529.1308298,1163129333
6/13/2018,495.0763559,1183551768
6/14/2018,474.859113,1330197064
6/15/2018,516.6441704,1634517038
6/16/2018,485.4328365,1129671620
6/17/2018,493.0678581,732126705.8
6/18/2018,491.400276,675191595
6/19/2018,512.4288525,861532499.7
6/20/2018,532.0039134,1047558826
6/21/2018,529.7630466,983081480.7
6/22/2018,520.6671645,901042405.3
6/23/2018,463.9408287,1473054828
6/24/2018,472.9772648,1088716168
6/25/2018,455.7184306,1813906376
6/26/2018,458.9258012,3935188499
6/27/2018,430.6017844,3145279252
6/28/2018,437.8765375,1459598904
6/29/2018,420.8621242,1247515217
6/30/2018,432.5072205,1274641927
7/1/2018,449.4300451,1242421814
7/2/2018,447.6805506,1389903375
7/3/2018,472.3116584,1756088768
7/4/2018,459.6987235,1747988601
7/5/2018,463.2222083,1569050880
7/6/2018,466.8794801,1727252654
7/7/2018,467.5901145,1573448525
7/8/2018,481.5238235,1498055824
7/9/2018,483.8040308,1475654563
7/10/2018,469.7022294,1637687611
7/11/2018,431.7644545,1785960365
7/12/2018,443.0254304,1290310142
7/13/2018,427.7922444,1431811643
7/14/2018,431.2669397,1446717925
7/15/2018,431.7845684,1123965514
7/16/2018,446.6095209,1144805113
7/17/2018,478.208507,2202047226
7/18/2018,497.1775461,1948063361
7/19/2018,475.9901579,1914258994
7/20/2018,464.7899427,1540257888
7/21/2018,447.2032909,1657375888
7/22/2018,458.0790284,1274976612
7/23/2018,455.5332019,1171779230
7/24/2018,447.9213791,1376984398
7/25/2018,477.2092717,1761639225
7/26/2018,468.7374923,1567839914
7/27/2018,460.8693339,1425778760
7/28/2018,467.9579266,1318960361
7/29/2018,465.8991553,15896613818
7/30/2018,466.4192291,8096703017
7/31/2018,458.0809212,1658111274
8/1/2018,432.3501179,1576813469
8/2/2018,417.2754068,5779965392
8/3/2018,410.9251331,2616667155
8/4/2018,417.3553932,2104388036
8/5/2018,406.8839912,1809713053
8/6/2018,409.1649354,2106705189
8/7/2018,404.8171979,2315454593
8/8/2018,377.7509011,1851482817
8/9/2018,353.6461229,1935897433
8/10/2018,363.6851799,2317855524
8/11/2018,332.4924331,2027472927
8/12/2018,317.3144774,2371854615
8/13/2018,317.9561131,2055561310
8/14/2018,284.9586647,2305624515
8/15/2018,277.7460166,3134794914
8/16/2018,281.1411931,2818580242
8/17/2018,286.3202214,2409323175
8/18/2018,314.7932527,2930409555
8/19/2018,293.1769918,2806352499
8/20/2018,299.4351226,2503896968
8/21/2018,271.0615522,2209797061
8/22/2018,280.3747171,2099627672
8/23/2018,269.2483994,2312267791
8/24/2018,275.8083851,2099144009
8/25/2018,281.734642,2215723322
8/26/2018,277.9667106,1727946125
8/27/2018,273.5034142,1905358201
8/28/2018,286.9611038,2157563440
8/29/2018,296.2961276,2548394710
8/30/2018,288.5053606,2536785879
8/31/2018,285.1028726,2491159404
9/1/2018,282.2231787,2200676476
9/2/2018,295.6461618,2591135538
9/3/2018,294.5856885,2297225429
9/4/2018,288.8528256,2057722571
9/5/2018,285.4857566,2979570499
9/6/2018,232.5957687,4099897500
9/7/2018,229.374958,2701061396
9/8/2018,215.4322375,2789431368
9/9/2018,196.8653869,2540332939
9/10/2018,195.8773383,3175761389
9/11/2018,196.3615327,2491788678
9/12/2018,184.0822318,2596452766
9/13/2018,182.9455763,2604494815
9/14/2018,211.8267275,3501498583
9/15/2018,211.3835617,3131560545
9/16/2018,223.0530823,2852106466
9/17/2018,220.1415794,2369163812
9/18/2018,196.5766097,2973745225
9/19/2018,210.1506965,2669510296
9/20/2018,209.1425268,2532964971
9/21/2018,224.3809777,2506415803
9/22/2018,247.4100179,3224898333
9/23/2018,241.8437318,2253360128
9/24/2018,244.7847955,2228170858
9/25/2018,228.3409115,2153893196
9/26/2018,219.5043438,4690848658
9/27/2018,214.9793803,2266901693
9/28/2018,229.2219593,2324850663
9/29/2018,222.2292398,1941656837
9/30/2018,231.7358733,2157048772
10/1/2018,232.7813852,1696510082
10/2/2018,231.1436846,1380169412
10/3/2018,225.7948538,1289588249
10/4/2018,220.4744603,1484341832
10/5/2018,222.1958478,1299403541
10/6/2018,228.0360702,1343329878
10/7/2018,225.0688073,1289880375
10/8/2018,225.6583486,1219257804
10/9/2018,229.524615,1307100279
10/10/2018,227.9689078,1144035692
10/11/2018,225.6620162,1221609498
10/12/2018,192.0010841,1985897939
10/13/2018,197.0680159,1432531941
10/14/2018,201.0534997,1075912682
10/15/2018,196.3186984,1120326805
10/16/2018,212.2030694,3003242430
10/17/2018,212.4442865,1278234752
10/18/2018,211.082693,1230898825
10/19/2018,204.3130489,1267340948
10/20/2018,203.9762625,1230724743
10/21/2018,206.8820987,1154390189
10/22/2018,206.3098268,1070945888
10/23/2018,205.0377549,1242296101
10/24/2018,204.0839456,1232758658
10/25/2018,203.5221988,1220612744
10/26/2018,202.3530228,1165395714
10/27/2018,203.3849686,1294283607
10/28/2018,203.1873963,1055337329
10/29/2018,204.7223407,1039726472
10/30/2018,195.7514045,1525796042
10/31/2018,197.4484496,977416380.7
11/1/2018,198.6390488,1270047763
11/2/2018,199.122607,1320296640
11/3/2018,202.2827572,1261558842
11/4/2018,200.1362278,1031402141
11/5/2018,206.8144296,1796786476
11/6/2018,209.1088766,1497004601
11/7/2018,219.1608871,1767914757
11/8/2018,219.0157748,1482170343
11/9/2018,213.4076344,1330922736
11/10/2018,210.7906196,1088745373
11/11/2018,212.9658279,1068409319
11/12/2018,212.4733247,1300514888
11/13/2018,211.6569092,1282532598
11/14/2018,208.5822965,1395382434
11/15/2018,184.0225594,2658768934
11/16/2018,182.4482426,2461869578
11/17/2018,176.0224057,1724796641
11/18/2018,175.6674164,1412767953
11/19/2018,177.7286896,1419370369
11/20/2018,150.3911628,2804845847
11/21/2018,131.4766797,3210253186
11/22/2018,137.1730432,2864570364
11/23/2018,126.0663876,1749233437
11/24/2018,124.1502964,1739142609
11/25/2018,114.2879313,1678866536
11/26/2018,117.5252775,2438195896
11/27/2018,109.4309885,1897018311
11/28/2018,110.4349436,1997220603
11/29/2018,122.446425,2140930653
11/30/2018,117.7053859,1607356550
12/1/2018,113.4028832,1719140726
12/2/2018,118.100759,1471310196
12/3/2018,115.9442827,1311180616
12/4/2018,108.6768476,1272979824
12/5/2018,109.851915,1334764926
